id,dam,sire,gen,maternal_match,experiment,worm_full_sib_fam_id,worm_maternal_id,line,cop_id,plate_id,cop_block,coracidia_given,cop_inf,cop_checked_dpe,cop_stage_checking,cop_stage_inf,cerc_ordinal,cerc_bi,cop_dead_13dpe,failed_devo_13dpe,failed_devo_bi,cop_length_mm,procercoid_size,cop_remarks,used_fish_inf,fish_id,fish_and_copepod_matched,fish_fam_tank,fish_exp_on_cop_dpe,fish_initial_tl,fish_initial_sl,fish_initial_bm_g,tank_id,fish_surv,age_dissection,fish_final_tl,fish_final_sl,fish_final_bm_g,fish_final_bm_g_noworm,fish_liver_mg,fish_sex,schisto_inf,worm_bm_mg,used_breeding,fish_worm_remark,eggs_clutch_id,eggs_maternal_id,breeding_block,diff_mg_to_breeding_partner,breeding_partner_size_mg,eggnum_d2_6_indiv,prop_total_eggnum_from_worm_d2_6,clutchmass_d2_6_indiv,eggsize_d2_6_indiv,eggs_checked,hatched,hatching_rate_d2_6
5741,4475,4034,2,2,selection,2_S8,2_S8_B,slow,2_047_4C,2_047,2_3,1,NA,2,,,NA,NA,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5742,4475,4034,2,2,selection,2_S8,2_S8_B,slow,2_047_4D,2_047,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5743,4034,4475,2,2,selection,2_S8,2_S8_A,slow,2_047_5A,2_047,2_3,1,1,2,C2,C2/C1,1,0,0,0,0,0.422043,8661.914546,,1,2_244,0,2_171 x 249,14,38,33,0.44,2_21,0,91,42,36,0.5972,0.5972,21.2,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5744,4034,4475,2,2,selection,2_S8,2_S8_A,slow,2_047_5B,2_047,2_3,1,1,2,C2,C2/C1,2,1,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5745,4475,4034,2,2,selection,2_S8,2_S8_B,slow,2_047_5C,2_047,2_3,1,1,2,C2,C2/C1,1,0,0,0,0,0.415944,9838.189242,,1,2_245,0,2_171 x 249,14,49,42,0.831,2_21,0,91,50,44,1.3174,1.0179,36.3,1,1,299.5,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5746,4475,4034,2,2,selection,2_S8,2_S8_B,slow,2_047_5D,2_047,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5747,4034,4475,2,2,selection,2_S8,2_S8_A,slow,2_047_6A,2_047,2_3,1,1,2,C2,C2/C1,2,1,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5748,4034,4475,2,2,selection,2_S8,2_S8_A,slow,2_047_6B,2_047,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5749,4475,4034,2,2,selection,2_S8,2_S8_B,slow,2_047_6C,2_047,2_3,1,1,2,C2,C2/C1,0,0,0,0,0,0.420868,10331.97175,,1,2_246,0,2_35 x 04,14,42,36,0.617,2_21,0,91,44,38,0.7467,0.7467,25,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5750,4475,4034,2,2,selection,2_S8,2_S8_B,slow,2_047_6D,2_047,2_3,1,1,2,C2,C2/C1,1,0,0,0,0,0.408001,10010.978,,1,2_247,0,2_132 x 143,14,45,39,0.736,2_21,0,91,48,42,0.9215,0.9215,45.8,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5751,2829,3161,2,2,selection,2_F15,2_F15_A,fast,2_048_1A,2_048,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5752,2829,3161,2,2,selection,2_F15,2_F15_A,fast,2_048_1B,2_048,2_3,1,1,2,C2,C2/C1,1,0,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5753,3161,2829,2,2,selection,2_F15,2_F15_B,fast,2_048_1C,2_048,2_3,1,1,2,C2,C2/C1,NA,NA,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5754,3161,2829,2,2,selection,2_F15,2_F15_B,fast,2_048_1D,2_048,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5755,2829,3161,2,2,selection,2_F15,2_F15_A,fast,2_048_2A,2_048,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.426864,9491.206937,,1,2_265,0,2_132 x 143,14,41,37,0.5308,2_23,0,91,45,39,0.7537,0.7537,29.7,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5756,2829,3161,2,2,selection,2_F15,2_F15_A,fast,2_048_2B,2_048,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.388542,11952.15903,,1,2_266,0,2_132 x 143,14,37,33,0.4437,2_23,1,67,35,32,NA,NA,NA,0,1,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5757,3161,2829,2,2,selection,2_F15,2_F15_B,fast,2_048_2C,2_048,2_3,1,1,2,C2,C2/C1,NA,NA,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5758,3161,2829,2,2,selection,2_F15,2_F15_B,fast,2_048_2D,2_048,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.381996,8916.883324,,1,2_267,0,2_132 x 143,14,40,35,0.5369,2_23,0,91,43,38,0.655,0.655,23.1,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5759,2829,3161,2,2,selection,2_F15,2_F15_A,fast,2_048_3A,2_048,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.396353,11546.17569,,1,2_268,0,2_171 x 249,14,41,36,0.4922,2_23,0,91,44,38,0.7024,0.7024,22,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5760,2829,3161,2,2,selection,2_F15,2_F15_A,fast,2_048_3B,2_048,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.530436,12001.9119,,1,2_269,0,2_171 x 249,14,47,42,0.795,2_23,0,91,51,45,1.3231,1.0616,33.2,1,1,261.5,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5761,3161,2829,2,2,selection,2_F15,2_F15_B,fast,2_048_3C,2_048,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.405464,9667.741794,,1,2_270,0,2_35 x 04,14,44,39,0.6534,2_23,0,91,44,39,0.8864,0.6441,12.7,0,1,242.3,1,,3_F14,3_F14_A,sel_parents_G4_2,3.9,238.4,177916.6667,0.408831527,8229535.417,46.255,100,22,0.22
5762,3161,2829,2,2,selection,2_F15,2_F15_B,fast,2_048_3D,2_048,2_3,1,1,2,C2,C2/C1,1,0,0,NA,NA,NA,NA,,1,2_342,1,2_0804 x 266,14,41,35,0.532,2_29,1,68,NA,NA,NA,NA,NA,NA,0,NA,NA,really decomposed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5763,4096,3871,2,0,selection,2_F12,2_F12_A,fast,2_048_4A,2_048,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5764,4096,3871,2,0,selection,2_F12,2_F12_A,fast,2_048_4B,2_048,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.367104,10091.5191,,1,2_271,0,2_132 x 143,14,44,38,0.6581,2_23,0,91,48,41,0.8496,0.8496,25.2,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5765,3871,4096,2,0,selection,2_F12,2_F12_B,fast,2_048_4C,2_048,2_3,1,NA,2,,,NA,NA,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5766,3871,4096,2,0,selection,2_F12,2_F12_B,fast,2_048_4D,2_048,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.365925,8657.231923,,1,2_272,0,2_132 x 143,14,48,43,0.815,2_23,0,91,51,44,1.2466,1.0034,23.3,1,1,243.2,1,,3_F15,3_F15_B,sel_parents_G4_2,1.4,244.6,217000,0.488170672,9510025,43.825,100,40,0.4
5767,4096,3871,2,0,selection,2_F12,2_F12_A,fast,2_048_5A,2_048,2_3,1,1,2,C2,C2/C1,0,0,0,0,0,0.374809,10156.49049,,1,2_343,0,2_171 x 249,14,40,35,0.453,2_29,0,91,46,40,0.9772,0.7181,18.2,0,1,259.1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5768,4096,3871,2,0,selection,2_F12,2_F12_A,fast,2_048_5B,2_048,2_3,1,1,2,C2,C2/C1,NA,NA,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5769,3871,4096,2,0,selection,2_F12,2_F12_B,fast,2_048_5C,2_048,2_3,1,1,2,C1,C2/C1,2,1,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5770,3871,4096,2,0,selection,2_F12,2_F12_B,fast,2_048_5D,2_048,2_3,1,0,2,C2,C2/C1,NA,NA,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5771,4096,3871,2,0,selection,2_F12,2_F12_A,fast,2_048_6A,2_048,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.415348,11287.69494,,1,2_273,0,2_132 x 143,14,35,31,0.346,2_23,1,73,35,31,NA,NA,NA,0,1,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5772,4096,3871,2,0,selection,2_F12,2_F12_A,fast,2_048_6B,2_048,2_3,1,1,2,C2,C2/C1,1,0,0,NA,NA,NA,NA,,1,2_344,0,2_171 x 249,14,40,34,0.472,2_29,0,92,46,40,0.7266,0.7266,24.1,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5773,3871,4096,2,0,selection,2_F12,2_F12_B,fast,2_048_6C,2_048,2_3,1,1,2,C2,C2/C1,0,0,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5774,3871,4096,2,0,selection,2_F12,2_F12_B,fast,2_048_6D,2_048,2_3,1,0,2,C2,C2/C1,NA,NA,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5775,3635,4520,2,0,selection,2_C11,2_C11_A,control,2_049_1A,2_049,2_3,1,1,2,C2,C2/C1,2,1,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5776,3635,4520,2,0,selection,2_C11,2_C11_A,control,2_049_1B,2_049,2_3,1,1,2,C2,C2/C1,2,1,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5777,4520,3635,2,0,selection,2_C11,2_C11_B,control,2_049_1C,2_049,2_3,1,1,2,C2,C2/C1,0,0,0,0,0,0.365308,9493.197052,,1,2_325,0,2_132 x 143,14,45,40,0.6344,2_28,0,92,47,40,0.8291,0.8291,29.3,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5778,4520,3635,2,0,selection,2_C11,2_C11_B,control,2_049_1D,2_049,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.44273,16702.44513,,1,2_326,0,2_132 x 143,14,38,33,0.4377,2_28,0,91,40,35,0.6303,0.4729,8.2,0,1,157.4,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5779,3635,4520,2,0,selection,2_C11,2_C11_A,control,2_049_2A,2_049,2_3,1,1,2,C2,C2/C1,2,1,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5780,3635,4520,2,0,selection,2_C11,2_C11_A,control,2_049_2B,2_049,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.390939,8452.016005,,1,2_327,0,2_171 x 249,14,43,38,0.5574,2_28,0,91,46,40,1.0703,0.7714,29,0,1,298.9,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5781,4520,3635,2,0,selection,2_C11,2_C11_B,control,2_049_2C,2_049,2_3,1,1,2,C2,C2/C1,0,0,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5782,4520,3635,2,0,selection,2_C11,2_C11_B,control,2_049_2D,2_049,2_3,1,1,2,C2,C2/C1,0,0,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5783,3635,4520,2,0,selection,2_C11,2_C11_A,control,2_049_3A,2_049,2_3,1,1,2,C2,C2/C1,2,1,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5784,3635,4520,2,0,selection,2_C11,2_C11_A,control,2_049_3B,2_049,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.413091,9515.205376,,1,2_328,0,2_171 x 249,14,47,42,0.7747,2_28,0,91,50,44,1.1538,0.9068,23.9,1,1,247,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5785,4520,3635,2,0,selection,2_C11,2_C11_B,control,2_049_3C,2_049,2_3,1,1,2,C2,C2/C1,NA,NA,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786,4520,3635,2,0,selection,2_C11,2_C11_B,control,2_049_3D,2_049,2_3,1,0,2,C2,C2/C1,NA,NA,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5787,2020,2154,2,0,selection,2_C3,2_C3_A,control,2_049_4A,2_049,2_3,1,1,2,C2,C2/C1,2,1,0,NA,NA,NA,NA,,1,2_329,0,2_35 x 04,14,43,38,0.6077,2_28,0,91,45,39,0.9728,0.756,25.1,1,1,216.8,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5788,2020,2154,2,0,selection,2_C3,2_C3_A,control,2_049_4B,2_049,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.39796,7873.829229,,1,2_330,0,2_35 x 04,14,43,38,0.5607,2_28,0,92,45,39,0.7535,0.7535,27.2,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5789,2154,2020,2,0,selection,2_C3,2_C3_B,control,2_049_4C,2_049,2_3,1,1,2,C2,C2/C1,2,1,0,0,0,0.459862,12427.56225,,1,2_331,0,2_132 x 143,14,37,33,0.3702,2_28,0,91,38,34,0.5198,0.5198,18.9,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5790,2154,2020,2,0,selection,2_C3,2_C3_B,control,2_049_4D,2_049,2_3,1,1,2,C2,C2/C1,1,0,0,NA,NA,NA,NA,very close d9,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5791,2020,2154,2,0,selection,2_C3,2_C3_A,control,2_049_5A,2_049,2_3,1,1,2,C2,C2/C1,2,1,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5792,2020,2154,2,0,selection,2_C3,2_C3_A,control,2_049_5B,2_049,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5793,2154,2020,2,0,selection,2_C3,2_C3_B,control,2_049_5C,2_049,2_3,1,1,2,C2,C2/C1,NA,NA,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5794,2154,2020,2,0,selection,2_C3,2_C3_B,control,2_049_5D,2_049,2_3,1,1,2,C2,C2/C1,0,0,0,0,0,0.544059,11788.50139,,1,2_332,0,2_132 x 143,14,43,41,0.7575,2_28,0,91,49,43,1.0551,0.8113,21.2,1,1,243.8,1,,3_C15,3_C15_A,sel_parents_G4_2,1.3,245.1,151750,0.464201349,7101900,46.8,100,12,0.12
5795,2020,2154,2,0,selection,2_C3,2_C3_A,control,2_049_6A,2_049,2_3,1,1,2,C2,C2/C1,0,0,0,0,0,0.381077,10455.94418,,1,2_333,0,2_171 x 249,14,40,35,0.4303,2_28,0,91,42,36,0.7472,0.55,13.9,1,1,197.2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5796,2020,2154,2,0,selection,2_C3,2_C3_A,control,2_049_6B,2_049,2_3,1,1,2,C2,C2/C1,1,0,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5797,2154,2020,2,0,selection,2_C3,2_C3_B,control,2_049_6C,2_049,2_3,1,1,2,C2,C2/C1,2,1,0,NA,NA,NA,NA,,1,2_334,0,2_171 x 249,14,48,43,0.8053,2_28,0,91,52,45,1.2392,1.2392,44.6,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5798,2154,2020,2,0,selection,2_C3,2_C3_B,control,2_049_6D,2_049,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5799,3000,2192,2,0,selection,2_S1,2_S1_B,slow,2_050_1A,2_050,2_3,1,1,2,C2,C2/C1,1,0,0,0,0,0.417972,11957.30992,,1,2_277,1,2_132 x 143,14,37,34,0.4002,2_24,1,90,NA,NA,NA,NA,NA,0,1,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5800,3000,2192,2,0,selection,2_S1,2_S1_B,slow,2_050_1B,2_050,2_3,1,1,2,C2,C2/C1,0,0,0,0,0,0.524795,12521.80003,,1,2_278,0,2_132 x 143,14,38,33,0.4146,2_24,0,91,40,36,0.6333,0.6333,19.7,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5801,2192,3000,2,0,selection,2_S1,2_S1_A,slow,2_050_1C,2_050,2_3,1,1,2,C2,C2/C1,1,0,0,0,0,0.388171,10152.86145,,1,2_279,0,2_132 x 143,14,48,42,0.8321,2_24,0,91,50,43,1.1775,0.9088,32.1,1,1,268.7,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5802,2192,3000,2,0,selection,2_S1,2_S1_A,slow,2_050_1D,2_050,2_3,1,1,2,C2,C2/C1,0,0,0,0,0,0.442115,13724.76567,,1,2_280,0,2_171 x 249,14,41,36,0.4365,2_24,0,91,47,41,0.8023,0.8023,32.2,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5803,3000,2192,2,0,selection,2_S1,2_S1_B,slow,2_050_2A,2_050,2_3,1,1,2,C1,C2/C1,NA,NA,1,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5804,3000,2192,2,0,selection,2_S1,2_S1_B,slow,2_050_2B,2_050,2_3,1,1,2,C3,C2/C1,0,0,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5805,2192,3000,2,0,selection,2_S1,2_S1_A,slow,2_050_2C,2_050,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5806,2192,3000,2,0,selection,2_S1,2_S1_A,slow,2_050_2D,2_050,2_3,1,1,2,C2,C2/C1,1,0,0,0,0,0.446843,14421.30572,,1,2_281,0,2_171 x 249,14,46,41,0.6586,2_24,0,91,49,43,0.8503,0.8503,33,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5807,3000,2192,2,0,selection,2_S1,2_S1_B,slow,2_050_3A,2_050,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5808,3000,2192,2,0,selection,2_S1,2_S1_B,slow,2_050_3B,2_050,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5809,2192,3000,2,0,selection,2_S1,2_S1_A,slow,2_050_3C,2_050,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5810,2192,3000,2,0,selection,2_S1,2_S1_A,slow,2_050_3D,2_050,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5811,4202,3782,2,0,selection,2_S12,2_S12_B,slow,2_050_4A,2_050,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5812,4202,3782,2,0,selection,2_S12,2_S12_B,slow,2_050_4B,2_050,2_3,1,1,2,C3,C2/C1,0,0,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5813,3782,4202,2,0,selection,2_S12,2_S12_A,slow,2_050_4C,2_050,2_3,1,0,2,C2,C2/C1,NA,NA,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5814,3593,3654,2,0,selection,2_S11,2_S11_A,slow,2_050_4D,2_050,2_3,1,1,2,C3,C2/C1,0,0,0,NA,NA,NA,NA,,NA,2_,NA,2_,NA,NA,NA,NA,2_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5815,4202,3782,2,0,selection,2_S12,2_S12_B,slow,2_050_5A,2_050,2_3,1,1,2,C2,C2/C1,1,0,0,0,0,0.478085,15257.38791,,1,2_282,0,2_35 x 04,14,46,40,0.7328,2_24,0,91,45,39,0.7708,0.7708,20.1,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
