Copepod;;;cop;cop ID;Well;Gen;Inf round;Clutch;Mother;Line;Exposed;Grp;Trt (0=starved, 1=fed);Inf (0=uninf,1=inf);Day checked;Stage at checking;Date exposed;Day Dead;;Surv;days;Remarks;Grp2
23;2;A;023_2A;4_023_2A;2A;4;1;F10;A;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
23;2;B;023_2B;4_023_2B;2B;4;1;F10;B;fast;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
23;2;C;023_2C;4_023_2C;2C;4;1;F10;B;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
23;2;D;023_2D;4_023_2D;2D;4;1;F10;A;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
23;3;A;023_3A;4_023_3A;3A;4;1;F10;A;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
23;3;B;023_3B;4_023_3B;3B;4;1;;;;0;unexp;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;1_unexp
23;3;C;023_3C;4_023_3C;3C;4;1;F10;B;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
23;3;D;023_3D;4_023_3D;3D;4;1;F10;A;fast;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
23;4;A;023_4A;4_023_4A;4A;4;1;F10;A;fast;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
23;4;B;023_4B;4_023_4B;4B;4;1;F10;B;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
23;4;C;023_4C;4_023_4C;4C;4;1;F10;B;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
23;4;D;023_4D;4_023_4D;4D;4;1;;;;0;unexp;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;1_unexp
23;5;A;023_5A;4_023_5A;5A;4;1;F10;A;fast;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
23;5;B;023_5B;4_023_5B;5B;4;1;F10;B;fast;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
23;5;C;023_5C;4_023_5C;5C;4;1;F10;B;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
23;5;D;023_5D;4_023_5D;5D;4;1;F10;A;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
23;6;A;023_6A;4_023_6A;6A;4;1;F10;A;fast;1;uninf;1;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
23;6;B;023_6B;4_023_6B;6B;4;1;F10;B;fast;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
23;6;C;023_6C;4_023_6C;6C;4;1;F10;B;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
23;6;D;023_6D;4_023_6D;6D;4;1;F10;A;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
24;1;A;024_1A;4_024_1A;1A;4;1;S9;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
24;1;B;024_1B;4_024_1B;1B;4;1;S9;A;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
24;1;C;024_1C;4_024_1C;1C;4;1;S9;A;slow;1;uninf;1;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
24;1;D;024_1D;4_024_1D;1D;4;1;S9;A;slow;1;slow;1;1;2;C1;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
24;2;A;024_2A;4_024_2A;2A;4;1;S9;A;slow;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
24;2;B;024_2B;4_024_2B;2B;4;1;S9;A;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
24;2;C;024_2C;4_024_2C;2C;4;1;S9;A;slow;1;slow;1;1;2;C2;20.11.2012;05.12.2012;05.12.2012;1;15;;5_slow
24;2;D;024_2D;4_024_2D;2D;4;1;S9;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
24;3;A;024_3A;4_024_3A;3A;4;1;;;;0;unexp;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;1_unexp
24;3;B;024_3B;4_024_3B;3B;4;1;S9;A;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
24;3;C;024_3C;4_024_3C;3C;4;1;S9;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
24;3;D;024_3D;4_024_3D;3D;4;1;S9;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
24;4;A;024_4A;4_024_4A;4A;4;1;S9;B;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
24;4;B;024_4B;4_024_4B;4B;4;1;S9;B;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
24;4;C;024_4C;4_024_4C;4C;4;1;;;;0;unexp;1;0;2;C2;20.11.2012;20.12.2012;20.12.2012;1;30;;1_unexp
24;4;D;024_4D;4_024_4D;4D;4;1;S9;B;slow;1;uninf;1;0;2;C2;20.11.2012;19.12.2012;19.12.2012;1;29;;2_uninf
24;5;A;024_5A;4_024_5A;5A;4;1;S9;B;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
24;5;B;024_5B;4_024_5B;5B;4;1;S9;B;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
24;5;C;024_5C;4_024_5C;5C;4;1;S9;B;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
24;5;D;024_5D;4_024_5D;5D;4;1;S9;B;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
24;6;A;024_6A;4_024_6A;6A;4;1;S9;B;slow;1;slow;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
24;6;B;024_6B;4_024_6B;6B;4;1;S9;B;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
24;6;C;024_6C;4_024_6C;6C;4;1;S9;B;slow;1;uninf;1;0;2;C2;20.11.2012;19.12.2012;19.12.2012;1;29;;2_uninf
24;6;D;024_6D;4_024_6D;6D;4;1;S9;B;slow;1;slow;1;1;2;C1;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
25;1;A;025_1A;4_025_1A;1A;4;1;F10;B;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
25;1;B;025_1B;4_025_1B;1B;4;1;F10;B;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
25;1;C;025_1C;4_025_1C;1C;4;1;F10;B;fast;1;fast;0;1;2;C3;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
25;1;D;025_1D;4_025_1D;1D;4;1;F10;B;fast;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
25;2;A;025_2A;4_025_2A;2A;4;1;F10;B;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
25;2;B;025_2B;4_025_2B;2B;4;1;F10;B;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
25;2;C;025_2C;4_025_2C;2C;4;1;F10;B;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
25;2;D;025_2D;4_025_2D;2D;4;1;F10;B;fast;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
25;3;A;025_3A;4_025_3A;3A;4;1;F10;B;fast;1;uninf;1;0;2;C1;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
25;3;B;025_3B;4_025_3B;3B;4;1;F10;B;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
25;3;C;025_3C;4_025_3C;3C;4;1;F10;B;fast;1;fast;0;1;2;C1;20.11.2012;28.11.2012;28.11.2012;1;8;;3_fast
25;3;D;025_3D;4_025_3D;3D;4;1;F10;B;fast;1;uninf;0;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
25;4;A;025_4A;4_025_4A;4A;4;1;F10;A;fast;1;fast;1;1;2;C3;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
25;4;B;025_4B;4_025_4B;4B;4;1;F10;A;fast;1;uninf;1;0;2;C1;20.11.2012;;20.12.2012;0;30;;2_uninf
25;4;C;025_4C;4_025_4C;4C;4;1;F10;A;fast;1;uninf;0;0;2;C3;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
25;4;D;025_4D;4_025_4D;4D;4;1;F10;A;fast;1;uninf;0;0;2;C3;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
25;5;A;025_5A;4_025_5A;5A;4;1;F10;A;fast;1;uninf;1;0;2;C1;20.11.2012;;20.12.2012;0;30;;2_uninf
25;5;B;025_5B;4_025_5B;5B;4;1;F10;A;fast;1;uninf;1;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
25;5;C;025_5C;4_025_5C;5C;4;1;F10;A;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
25;5;D;025_5D;4_025_5D;5D;4;1;F10;A;fast;1;uninf;0;0;2;C3;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
25;6;A;025_6A;4_025_6A;6A;4;1;F10;A;fast;1;uninf;1;0;2;C1;20.11.2012;;20.12.2012;0;30;;2_uninf
25;6;B;025_6B;4_025_6B;6B;4;1;F10;A;fast;1;uninf;1;0;2;C3;20.11.2012;;20.12.2012;0;30;;2_uninf
25;6;C;025_6C;4_025_6C;6C;4;1;F10;A;fast;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
25;6;D;025_6D;4_025_6D;6D;4;1;F10;A;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
26;1;A;026_1A;4_026_1A;1A;4;1;C2;B;control;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
26;1;B;026_1B;4_026_1B;1B;4;1;C2;B;control;1;control;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;4_control
26;1;C;026_1C;4_026_1C;1C;4;1;C2;B;control;1;control;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;4_control
26;1;D;026_1D;4_026_1D;1D;4;1;C2;B;control;1;control;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;4_control
26;2;A;026_2A;4_026_2A;2A;4;1;C2;B;control;1;control;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
26;2;B;026_2B;4_026_2B;2B;4;1;C2;B;control;1;uninf;0;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
26;2;C;026_2C;4_026_2C;2C;4;1;C2;B;control;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
26;2;D;026_2D;4_026_2D;2D;4;1;C2;B;control;1;control;1;1;2;C1;20.11.2012;;20.12.2012;0;30;;4_control
26;3;A;026_3A;4_026_3A;3A;4;1;C2;B;control;1;control;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
26;3;B;026_3B;4_026_3B;3B;4;1;C2;B;control;1;control;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;4_control
26;3;C;026_3C;4_026_3C;3C;4;1;C2;B;control;1;control;1;1;2;C1;20.11.2012;28.11.2012;28.11.2012;1;8;;4_control
26;3;D;026_3D;4_026_3D;3D;4;1;C2;B;control;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
26;4;A;026_4A;4_026_4A;4A;4;1;C2;A;control;1;control;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;4_control
26;4;B;026_4B;4_026_4B;4B;4;1;C2;A;control;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
26;4;C;026_4C;4_026_4C;4C;4;1;C2;A;control;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
26;4;D;026_4D;4_026_4D;4D;4;1;C2;A;control;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
26;5;A;026_5A;4_026_5A;5A;4;1;C2;A;control;1;control;0;1;2;C1;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
26;5;B;026_5B;4_026_5B;5B;4;1;C2;A;control;1;control;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;4_control
26;5;C;026_5C;4_026_5C;5C;4;1;C2;A;control;1;uninf;1;0;2;C3;20.11.2012;;20.12.2012;0;30;;2_uninf
26;5;D;026_5D;4_026_5D;5D;4;1;C2;A;control;1;uninf;1;0;2;C3;20.11.2012;;20.12.2012;0;30;;2_uninf
26;6;A;026_6A;4_026_6A;6A;4;1;C2;A;control;1;control;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;4_control
26;6;B;026_6B;4_026_6B;6B;4;1;C2;A;control;1;control;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;4_control
26;6;C;026_6C;4_026_6C;6C;4;1;C2;A;control;1;control;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;4_control
26;6;D;026_6D;4_026_6D;6D;4;1;C2;A;control;1;control;1;1;2;C3;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
27;1;A;027_1A;4_027_1A;1A;4;1;S1;A;slow;1;slow;1;1;2;C1;20.11.2012;;20.12.2012;0;30;;5_slow
27;1;B;027_1B;4_027_1B;1B;4;1;S1;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
27;1;C;027_1C;4_027_1C;1C;4;1;S1;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
27;1;D;027_1D;4_027_1D;1D;4;1;S1;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
27;2;A;027_2A;4_027_2A;2A;4;1;S1;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
27;2;B;027_2B;4_027_2B;2B;4;1;S1;A;slow;1;slow;1;1;2;C1;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
27;2;C;027_2C;4_027_2C;2C;4;1;S1;A;slow;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
27;2;D;027_2D;4_027_2D;2D;4;1;S1;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
27;3;A;027_3A;4_027_3A;3A;4;1;;;;0;unexp;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;1_unexp
27;3;B;027_3B;4_027_3B;3B;4;1;S1;A;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
27;3;C;027_3C;4_027_3C;3C;4;1;S1;A;slow;1;slow;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
27;3;D;027_3D;4_027_3D;3D;4;1;S1;A;slow;1;slow;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
27;4;A;027_4A;4_027_4A;4A;4;1;S1;B;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
27;4;B;027_4B;4_027_4B;4B;4;1;S1;B;slow;1;slow;1;1;2;C1;20.11.2012;;20.12.2012;0;30;;5_slow
27;4;C;027_4C;4_027_4C;4C;4;1;S1;A;slow;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
27;4;D;027_4D;4_027_4D;4D;4;1;;;;0;unexp;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;1_unexp
27;5;A;027_5A;4_027_5A;5A;4;1;S1;B;slow;1;slow;1;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
27;5;B;027_5B;4_027_5B;5B;4;1;S1;B;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
27;5;C;027_5C;4_027_5C;5C;4;1;S1;A;slow;1;slow;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
27;5;D;027_5D;4_027_5D;5D;4;1;S1;A;slow;1;slow;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
27;6;A;027_6A;4_027_6A;6A;4;1;S1;B;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
27;6;B;027_6B;4_027_6B;6B;4;1;S1;A;slow;1;slow;1;1;2;C3;20.11.2012;07.12.2012;07.12.2012;1;17;;5_slow
27;6;C;027_6C;4_027_6C;6C;4;1;S1;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
27;6;D;027_6D;4_027_6D;6D;4;1;S1;A;slow;1;slow;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
28;1;A;028_1A;4_028_1A;1A;4;1;C8;B;control;1;control;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
28;1;B;028_1B;4_028_1B;1B;4;1;C8;B;control;1;control;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
28;1;C;028_1C;4_028_1C;1C;4;1;C8;B;control;1;uninf;1;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
28;1;D;028_1D;4_028_1D;1D;4;1;C8;B;control;1;control;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;4_control
28;2;A;028_2A;4_028_2A;2A;4;1;C8;B;control;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
28;2;B;028_2B;4_028_2B;2B;4;1;C8;B;control;1;control;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
28;2;C;028_2C;4_028_2C;2C;4;1;C8;B;control;1;control;1;1;2;C2;20.11.2012;07.12.2012;07.12.2012;1;17;;4_control
28;2;D;028_2D;4_028_2D;2D;4;1;C8;B;control;1;uninf;1;0;2;C2;20.11.2012;17.12.2012;17.12.2012;1;27;;2_uninf
28;3;A;028_3A;4_028_3A;3A;4;1;C8;B;control;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
28;3;B;028_3B;4_028_3B;3B;4;1;C8;B;control;1;control;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;4_control
28;3;C;028_3C;4_028_3C;3C;4;1;;;;0;unexp;1;0;2;C2;20.11.2012;19.12.2012;19.12.2012;1;29;;1_unexp
28;3;D;028_3D;4_028_3D;3D;4;1;C8;B;control;1;uninf;1;0;2;C2;20.11.2012;19.12.2012;19.12.2012;1;29;;2_uninf
28;4;A;028_4A;4_028_4A;4A;4;1;C8;A;control;1;control;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
28;4;B;028_4B;4_028_4B;4B;4;1;;;;0;unexp;0;;;;20.11.2012;;20.12.2012;0;30;;1_unexp
28;4;C;028_4C;4_028_4C;4C;4;1;C8;A;control;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
28;4;D;028_4D;4_028_4D;4D;4;1;C8;A;control;1;uninf;1;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
28;5;A;028_5A;4_028_5A;5A;4;1;C8;A;control;1;control;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;4_control
28;5;B;028_5B;4_028_5B;5B;4;1;C8;A;control;1;uninf;0;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
28;5;C;028_5C;4_028_5C;5C;4;1;C8;A;control;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
28;5;D;028_5D;4_028_5D;5D;4;1;C8;A;control;1;control;1;1;2;C2;20.11.2012;07.12.2012;07.12.2012;1;17;;4_control
28;6;A;028_6A;4_028_6A;6A;4;1;C8;A;control;1;control;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
28;6;B;028_6B;4_028_6B;6B;4;1;C8;A;control;1;control;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;4_control
28;6;C;028_6C;4_028_6C;6C;4;1;C8;A;control;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
28;6;D;028_6D;4_028_6D;6D;4;1;C8;A;control;1;control;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;4_control
29;1;A;029_1A;4_029_1A;1A;4;1;S11;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
29;1;B;029_1B;4_029_1B;1B;4;1;S11;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
29;1;C;029_1C;4_029_1C;1C;4;1;S11;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
29;1;D;029_1D;4_029_1D;1D;4;1;S11;A;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
29;2;A;029_2A;4_029_2A;2A;4;1;S11;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
29;2;B;029_2B;4_029_2B;2B;4;1;S11;A;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
29;2;C;029_2C;4_029_2C;2C;4;1;S11;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
29;2;D;029_2D;4_029_2D;2D;4;1;S11;A;slow;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
29;3;A;029_3A;4_029_3A;3A;4;1;S11;A;slow;1;slow;1;1;2;C1;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
29;3;B;029_3B;4_029_3B;3B;4;1;;;;0;unexp;1;0;2;C2;20.11.2012;20.12.2012;20.12.2012;1;30;;1_unexp
29;3;C;029_3C;4_029_3C;3C;4;1;S11;A;slow;1;slow;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
29;3;D;029_3D;4_029_3D;3D;4;1;S11;A;slow;1;slow;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
29;4;A;029_4A;4_029_4A;4A;4;1;S11;A;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
29;4;B;029_4B;4_029_4B;4B;4;1;S11;A;slow;1;uninf;1;0;2;C2;20.11.2012;05.12.2012;05.12.2012;1;15;;2_uninf
29;4;C;029_4C;4_029_4C;4C;4;1;;;;0;unexp;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;1_unexp
29;4;D;029_4D;4_029_4D;4D;4;1;S11;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
29;5;A;029_5A;4_029_5A;5A;4;1;S11;A;slow;1;uninf;1;0;2;C2;20.11.2012;30.11.2012;30.11.2012;1;10;;2_uninf
29;5;B;029_5B;4_029_5B;5B;4;1;S11;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
29;5;C;029_5C;4_029_5C;5C;4;1;S11;A;slow;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
29;5;D;029_5D;4_029_5D;5D;4;1;S11;A;slow;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
29;6;A;029_6A;4_029_6A;6A;4;1;S11;A;slow;1;uninf;1;0;2;C2;20.11.2012;17.12.2012;17.12.2012;1;27;;2_uninf
29;6;B;029_6B;4_029_6B;6B;4;1;S11;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
29;6;C;029_6C;4_029_6C;6C;4;1;S11;A;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
29;6;D;029_6D;4_029_6D;6D;4;1;S11;A;slow;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
30;1;A;030_1A;4_030_1A;1A;4;1;S10;B;slow;1;uninf;0;;;;20.11.2012;;20.12.2012;0;30;just (infected) nauplius in well ;2_uninf
30;1;B;030_1B;4_030_1B;1B;4;1;S10;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
30;1;C;030_1C;4_030_1C;1C;4;1;S10;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
30;1;D;030_1D;4_030_1D;1D;4;1;S10;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
30;2;A;030_2A;4_030_2A;2A;4;1;S10;B;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
30;2;B;030_2B;4_030_2B;2B;4;1;S10;A;slow;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
30;2;C;030_2C;4_030_2C;2C;4;1;S10;A;slow;1;uninf;1;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
30;2;D;030_2D;4_030_2D;2D;4;1;S10;A;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
30;3;A;030_3A;4_030_3A;3A;4;1;S10;A;slow;1;uninf;0;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
30;3;B;030_3B;4_030_3B;3B;4;1;S10;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
30;3;C;030_3C;4_030_3C;3C;4;1;S10;A;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
30;3;D;030_3D;4_030_3D;3D;4;1;S10;A;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
30;4;A;030_4A;4_030_4A;4A;4;1;S10;A;slow;1;uninf;0;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
30;4;B;030_4B;4_030_4B;4B;4;1;S10;A;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
30;4;C;030_4C;4_030_4C;4C;4;1;S10;A;slow;1;slow;1;1;2;C1;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
30;4;D;030_4D;4_030_4D;4D;4;1;S10;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
30;5;A;030_5A;4_030_5A;5A;4;1;S10;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
30;5;B;030_5B;4_030_5B;5B;4;1;S10;A;slow;1;slow;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
